"pitches","player_id","player_name","year","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp"
100,670036,"Festa, Matt",2023,195,51.3,0.3,0.5,0.4,0.8,0.566,0.639,0.372,3,10,99.1,20.2,2352,91.8,92.13,17,45,55,0.29999999999999716,6.43,109,146,114,146,288,317,293,"-2.3","2.3"
99,682051,"Hill, Garrett",2023,309,32,0.231,0.385,0.25,0.615,0.456,0.435,0.2,3,13,92.6,27.8,2182,93.7,93.68,7,31,68,0,6.37,108,148,121,146,301,329,294,"-2.3","2.3"
99,641541,"Duplantier, Jon",2021,270,36.7,0.333,0.333,0.444,0.667,0.479,0.431,0.253,6,18,82.5,29.3,2209,91.2,85.93,11,41,58,-5.299999999999997,7.18,109,154,118,151,300,323,301,"-4","4"
99,642759,"Fernández, Julian",2021,117,84.6,0.24,0.2,0.238,0.44,0.341,0.303,0.207,6,25,91.2,13.8,2420,99,99.78,9,46,53,0.7999999999999972,6.52,110,151,129,150,291,326,306,"-1.4","1.4"
99,669169,"Heasley, Jonathan",2023,221,44.8,0.231,0.231,0.211,0.462,0.319,0.379,0.298,6,26,88.7,13.7,2330,94.7,94.75,10,48,51,0.09999999999999432,6.31,114,148,119,148,293,322,290,"-1.2","1.2"
99,676714,"Hughes, Brandon",2023,239,41.4,0.261,0.348,0.267,0.609,0.419,0.444,0.281,6,23,90.3,21.8,2302,93.3,93.53,4,37,62,0.20000000000000284,6.54,106,150,114,149,299,324,291,"-2.3","2.3"
98,667297,"Nance, Tommy",2021,456,21.5,0.167,0.25,0.143,0.417,0.354,0.408,0.254,4,24,89.8,10.4,2280,95.2,95.5,5,39,59,0.29999999999999716,6.37,108,150,112,148,293,316,294,"-1.5","1.5"
98,542914,"Bass, Anthony",2022,986,9.9,0.25,0.167,0.238,0.417,0.344,0.383,0.291,6,24,94.3,19.8,2022,95,95.07,4,45,53,0.09999999999999432,6.37,113,154,116,153,291,321,299,"-0.1","0.1"
98,607237,"Garrett, Amir",2023,476,20.6,0.25,0.083,0.429,0.333,0.415,0.389,0.188,3,12,92.9,2.5,2233,95.1,95.32,5,37,61,0.20000000000000284,6.44,109,146,117,147,297,326,293,"0.6","-0.6"
98,640462,"Puk, A.J.",2021,243,40.3,0.217,0,0.313,0.217,0.282,0.273,0.192,5,23,91.2,12.8,2214,95.4,96.3,10,44,54,0.8999999999999915,6.84,109,151,125,155,293,326,304,"1.1","-1.1"
97,675540,"Curry, Xzavion",2022,165,58.8,0.409,0.227,0.421,0.636,0.509,0.424,0.324,9,22,88.4,14.8,2227,92.1,91.95,7,35,62,-0.09999999999999432,6.18,106,155,115,148,287,313,292,"-3.3","3.3"
97,657277,"Webb, Logan",2022,3006,3.2,0.167,0.042,0.235,0.208,0.206,0.286,0.232,4,24,90.7,12.8,2069,92.4,93.28,13,50,47,0.8999999999999915,6.71,118,153,127,150,291,325,300,"0","0"
97,607455,"Banda, Anthony",2023,160,60.6,0.316,0.158,0.385,0.474,0.414,0.411,0.285,6,19,87.6,0.9,2133,95.3,95.64,11,53,44,0.29999999999999716,6.47,107,144,114,144,305,329,302,"-1.6","1.6"
97,657585,"Garrett, Reed",2022,196,49.5,0.286,0,0.316,0.286,0.307,0.347,0.279,6,21,89.4,14.8,2280,96,96.08,9,48,49,0.09999999999999432,6.38,107,151,122,146,304,318,300,"-0.8","0.8"
96,657424,"Gage, Matt",2022,187,51.3,0.13,0.043,0.167,0.174,0.189,0.229,0.162,3,23,84.9,16.4,2135,92.8,92.71,11,53,43,-0.09999999999999432,6.25,110,150,122,146,291,316,293,"3.1","-3.1"
96,680704,"Sandlin, Nick",2021,603,15.9,0.143,0.214,0.25,0.357,0.251,0.21,0.115,4,28,87.7,27.8,2341,94.4,94.61,12,46,50,0.19999999999998863,6.45,115,152,118,148,291,316,289,"-1.1","1.1"
95,669952,"White, Mitch",2023,253,37.5,0.444,0.278,0.538,0.722,0.523,0.434,0.32,8,18,91.1,20.5,2215,93.9,93.93,10,36,59,0,6.32,112,147,120,147,289,321,291,"-4.8","4.8"
95,660813,"Graterol, Brusdar",2023,929,10.2,0.2,0.04,0.227,0.24,0.228,0.31,0.298,5,25,90.6,14.9,2065,98.3,97.46,10,54,41,-0.7999999999999972,5.71,120,149,123,154,289,319,302,"0.7","-0.7"
95,672911,"Cruz, Jesus",2022,163,58.3,0.286,0.333,0.267,0.619,0.444,0.393,0.237,6,21,93.1,22.8,2167,94.9,94.43,11,50,45,-0.5,6.03,114,154,132,148,297,331,305,"-3.1","3.1"
94,664944,"Vieaux, Cam",2022,208,45.2,0.333,0.167,0.571,0.5,0.405,0.411,0.304,4,12,96.1,24.6,2256,93.1,92.59,9,43,51,-0.5,5.99,112,153,115,149,297,321,298,"-1.7","1.7"
94,621098,"Hanhold, Eric",2021,189,49.7,0.368,0.316,0.357,0.684,0.457,0.467,0.358,7,19,95,15.1,2287,94.9,94.79,7,38,56,-0.10000000000000853,6.33,107,148,118,144,297,323,291,"-6.2","6.2"
93,670970,"Morejon, Adrian",2023,161,57.8,0.462,0.231,0.55,0.692,0.507,0.44,0.383,12,26,83.9,7.7,2448,95.3,95.99,9,49,44,0.7000000000000028,6.67,110,149,112,150,290,315,290,"-3.2","3.2"
93,572403,"VerHagen, Drew",2022,419,22.2,0.474,0.368,0.538,0.842,0.585,0.524,0.398,9,19,92.1,23.7,2371,94.9,94.65,11,46,47,-0.30000000000001137,6.16,114,154,120,148,298,322,301,"-4.4","4.4"
93,681892,"Funderburk, Kody",2023,192,48.4,0.278,0.222,0.333,0.5,0.409,0.364,0.222,5,18,86.3,7.5,2305,91.6,93,15,41,52,1.4000000000000057,6.82,109,149,118,148,299,326,289,"-1.3","1.3"
92,664123,"Effross, Scott",2022,815,11.3,0.176,0,0.375,0.176,0.212,0.175,0.119,3,17,90.2,35.6,2246,90.8,89.8,8,35,57,-1,5.99,111,153,125,156,291,324,294,"1.5","-1.5"
92,641394,"Brentz, Jake",2022,160,57.5,0.353,0.235,0.5,0.588,0.487,0.433,0.287,6,17,83.6,12.8,2236,95.8,96.65,8,33,59,0.7999999999999972,6.69,102,147,113,142,298,320,298,"-7","7"
92,656578,"Jackson, Andre",2021,199,46.2,0.333,0.095,0.412,0.429,0.398,0.327,0.231,7,21,80.4,13.8,2225,92.3,92.35,10,45,47,0.10000000000000853,6.24,114,157,116,151,296,314,294,"-0.2","0.2"
92,621248,"Garza Jr., Ralph",2021,485,19,0.231,0.385,0.2,0.615,0.41,0.445,0.287,6,26,93.1,18.7,2195,92.2,92.13,9,47,45,-0.10000000000000853,6.21,116,159,125,152,293,327,294,"-0.4","0.4"
91,686654,"Adcock, Ty",2023,207,44,0.148,0.111,0.211,0.259,0.17,0.259,0.229,4,27,87.2,13.9,2093,96.6,96.78,9,47,44,0.20000000000000284,6.35,113,147,120,148,290,316,297,"2.6","-2.6"
91,641420,"Burdi, Zack",2021,177,51.4,0.346,0.346,0.3,0.692,0.463,0.414,0.277,9,26,91.1,25.5,2578,95.8,95.72,11,46,45,-0.09999999999999432,6.2,110,149,119,147,290,321,296,"-2.5","2.5"
91,593619,"Tapia, Domingo",2022,363,25.1,0.467,0.133,0.636,0.6,0.519,0.414,0.322,7,15,93.8,10.2,2275,97.9,97.06,3,40,51,-0.8000000000000114,5.95,112,149,119,148,299,321,295,"-2.6","2.6"
91,683769,"Gaddis, Hunter",2022,171,53.2,0.45,0.7,0.333,1.15,0.675,0.562,0.364,9,20,93.6,24.9,2150,93.4,94.2,8,46,45,0.7999999999999972,6.85,111,157,124,150,292,310,289,"-8.2","8.2"
90,663465,"Allard, Kolby",2023,199,45.2,0.286,0.179,0.389,0.464,0.365,0.385,0.289,8,28,93.1,24.6,2038,90.5,90.86,12,50,40,0.4000000000000057,6.45,108,152,115,147,310,324,299,"-2.5","2.5"
90,642083,"Slegers, Aaron",2021,570,15.8,0.35,0.2,0.353,0.55,0.444,0.445,0.349,7,20,90.2,20.9,2014,91.9,92.88,6,38,52,1,6.86,122,160,113,151,301,324,300,"-2","2"
90,605151,"Bradley, Archie",2022,305,29.5,0.286,0.238,0.357,0.524,0.388,0.377,0.241,6,21,90.8,15.2,2188,93.7,93.78,14,45,45,0.09999999999999432,6.55,117,151,114,162,294,324,296,"-1.7","1.7"
90,676106,"Hancock, Emerson",2023,194,46.4,0.25,0.188,0.25,0.438,0.336,0.325,0.212,4,16,87,17.5,2343,92.5,92.61,10,47,43,0.09999999999999432,6.38,109,148,112,146,289,320,303,"-1.6","1.6"
89,656887,"Reid-Foley, Sean",2022,196,45.4,0.25,0.375,0.231,0.625,0.455,0.357,0.167,4,16,82.8,33.1,2259,95.8,96.76,14,43,46,1,6.94,116,150,118,148,296,329,306,"-4","4"
89,650633,"King, Michael",2021,1009,8.8,0.094,0.094,0.125,0.188,0.136,0.299,0.202,3,32,95,22.2,2383,95.2,94.75,18,53,36,-0.5,6.18,113,150,121,147,294,322,289,"1.8","-1.8"
89,657140,"Wright, Kyle",2023,575,15.5,0.3,0.2,0.455,0.5,0.356,0.354,0.259,6,20,95.1,6.3,2341,93.3,94.2,10,42,47,0.9000000000000057,6.64,117,148,116,151,301,324,307,"-2.4","2.4"
89,661255,"López, Yoan",2022,195,45.6,0.435,0.435,0.4,0.87,0.572,0.412,0.298,10,23,96.5,17.8,2156,95.9,96.86,7,43,46,1,6.83,114,157,122,150,298,328,301,"-4.8","4.8"
88,669093,"Estrada, Jeremiah",2022,117,75.2,0.455,0.273,0.625,0.727,0.505,0.366,0.317,5,11,89.2,17.4,2267,96.7,97.01,14,53,35,0.29999999999999716,6.58,110,150,112,152,301,319,289,"-1.5","1.5"
88,655889,"Rodríguez, Manuel",2021,300,29.3,0.294,0.294,0.364,0.588,0.441,0.434,0.29,5,17,91.2,16.3,2304,97,97.33,14,42,46,0.29999999999999716,6.33,110,158,119,151,297,324,301,"-3.2","3.2"
88,640451,"Harvey, Hunter",2021,139,63.3,0.263,0.368,0.267,0.632,0.38,0.292,0.231,5,19,88.1,11.4,2073,97.1,96.64,2,43,45,-0.5,6.15,108,153,121,151,298,320,294,"-1.6","1.6"
87,543883,"Vincent, Nick",2021,182,47.8,0.15,0.05,0.2,0.2,0.24,0.217,0.129,3,20,89.2,27.9,2366,89,88.87,13,46,41,-0.09999999999999432,6.05,109,157,115,150,301,333,298,"1.4","-1.4"
87,670046,"Rosenberg, Kenny",2022,193,45.1,0.286,0.071,0.333,0.357,0.37,0.341,0.245,4,14,84.9,26.6,2087,90.8,90.06,4,35,52,-0.7000000000000028,5.77,115,151,119,152,292,325,287,"-0.6","0.6"
87,642758,"Acevedo, Domingo",2021,174,50,0.375,0.375,0.333,0.75,0.515,0.385,0.267,6,16,87.1,15.4,2065,92.9,91.98,7,43,44,-0.9000000000000057,5.76,112,150,122,150,292,325,297,"-2.5","2.5"
87,621261,"Oswalt, Corey",2021,156,55.8,0.25,0.25,0.286,0.5,0.33,0.372,0.302,5,20,87.2,17.8,2243,92.2,93.22,11,46,41,1,6.96,107,151,112,147,306,337,296,"0.6","-0.6"
87,641540,"Dunning, Dane",2023,2696,3.2,0.294,0.471,0.333,0.765,0.473,0.23,0.107,5,17,92,33.6,2135,90.5,91.5,8,34,53,1,6.86,117,149,120,151,302,328,300,"-3.2","3.2"
86,660906,"Pérez, Francisco",2023,308,27.9,0.238,0.095,0.313,0.333,0.299,0.328,0.267,5,21,88.8,25.2,2109,92.3,91.87,10,48,38,-0.3999999999999915,6.02,112,148,115,149,299,324,294,"-0.6","0.6"
86,605488,"Springs, Jeffrey",2023,211,40.8,0.143,0.143,0.25,0.286,0.224,0.232,0.16,3,21,92.6,-0.4,2237,91.7,91.97,6,34,52,0.29999999999999716,6.68,104,151,122,146,301,327,295,"2","-2"
86,503285,"O'Day, Darren",2021,189,45.5,0.2,0.2,0.25,0.4,0.28,0.256,0.172,3,15,86.4,31,2374,85.5,86.01,10,44,42,0.5,6.69,105,152,114,145,300,325,289,"0.5","-0.5"
86,669711,"Weissert, Greg",2023,347,24.8,0.2,0.24,0.375,0.44,0.266,0.131,0.093,5,25,91.8,22.5,2255,94.3,94.38,21,51,35,0.10000000000000853,6.37,113,151,119,152,293,327,287,"0.6","-0.6"
86,527048,"Pérez, Martín",2023,2223,3.9,0.167,0.056,0.176,0.222,0.185,0.323,0.31,3,18,90.3,18.5,2023,91.8,91.25,7,48,38,-0.5,5.94,113,151,117,147,301,330,298,"3.7","-3.7"
86,681885,"Lee, Evan",2022,165,52.1,0.5,0.25,0.556,0.75,0.59,0.538,0.391,6,12,94,19.7,2390,92,91.49,3,25,61,-0.5,6.01,113,157,118,148,301,328,302,"-3.8","3.8"
85,608328,"De Jong, Chase",2023,225,37.8,0.417,0.833,0.25,1.25,0.645,0.552,0.322,5,12,96,28.6,2374,92.1,91.6,7,37,48,-0.5,6.02,106,148,114,146,300,321,291,"-5.3","5.3"
85,643410,"Leiter Jr., Mark",2023,1056,8,0.389,0.556,0.364,0.944,0.565,0.51,0.361,7,18,88.9,6.4,1998,91.2,91.91,7,33,52,0.7000000000000028,6.66,112,149,112,153,298,326,295,"-3.1","3.1"
85,665759,"Rosso, Ramón",2021,144,59,0.188,0.063,0.231,0.25,0.267,0.364,0.286,3,16,92.6,7.2,2472,94.7,94.08,7,45,40,-0.6000000000000085,5.95,109,151,122,149,292,320,290,"1.8","-1.8"
85,592145,"Biddle, Jesse",2021,186,45.7,0.438,0.25,0.429,0.688,0.529,0.426,0.295,7,16,82.9,2.5,2607,93,93.61,2,32,53,0.5999999999999943,6.58,103,148,116,148,299,319,294,"-2","2"
85,663558,"Moran, Jovani",2021,162,52.5,0.444,0.056,0.5,0.5,0.472,0.398,0.328,8,18,87.3,6.7,2150,92.5,92.92,11,43,42,0.4000000000000057,6.47,103,153,112,147,301,333,297,"-3.9","3.9"
85,671345,"Foley, Jason",2022,961,8.8,0.353,0.059,0.462,0.412,0.403,0.416,0.32,6,17,87.3,2.9,2185,96.1,96.37,6,40,45,0.30000000000001137,6.55,110,157,120,149,302,327,295,"-2.8","2.8"
85,461872,"Swarzak, Anthony",2021,199,42.7,0.364,0.273,0.5,0.636,0.444,0.354,0.279,8,22,88.5,17.2,2282,93,93.25,5,41,44,0.29999999999999716,6.27,110,154,121,148,300,328,302,"-1.8","1.8"
85,669935,"Alexy, A.J.",2022,152,55.9,0.474,0.211,0.533,0.684,0.552,0.508,0.395,9,19,94.9,8.1,2139,94.2,94.34,2,30,55,0.09999999999999432,6.49,110,153,116,147,282,311,293,"-4.6","4.6"
85,670183,"Acton, Garrett",2023,124,68.5,0.333,0.5,0.364,0.833,0.52,0.42,0.253,6,18,89.3,27.3,2439,95.3,94.45,10,37,48,-0.7999999999999972,5.99,109,147,114,150,301,317,295,"-3","3"
85,681810,"Warren, Austin",2022,266,32,0.286,0.286,0.273,0.571,0.386,0.361,0.283,4,14,83.9,17.2,2385,93.6,93.63,2,33,52,0,6.4,117,152,119,156,298,325,296,"-0.8","0.8"
85,668941,"Romero, JoJo",2023,548,15.5,0.286,0.071,0.364,0.357,0.353,0.377,0.325,4,14,93.5,10.5,2202,95.1,93.94,6,27,58,-1.1999999999999886,5.58,112,148,117,148,304,313,298,"-2.9","2.9"
84,670329,"Garcia, Rico",2022,136,61.8,0.182,0.136,0.158,0.318,0.254,0.272,0.221,4,22,92.8,22.9,2379,95.5,94.84,6,48,36,-0.7000000000000028,5.99,111,156,115,150,297,319,294,"1.9","-1.9"
84,677161,"Kelly, Zack",2023,181,46.4,0.286,0.143,0.333,0.429,0.423,0.436,0.265,4,14,94.3,3.5,2154,94.5,93.87,5,34,50,-0.5999999999999943,6.91,109,147,116,150,289,326,292,"-0.1","0.1"
84,656061,"Abreu, Albert",2022,707,11.9,0.385,0.231,0.5,0.615,0.543,0.518,0.352,5,13,93.8,-0.4,2160,97.6,97.96,4,30,54,0.4000000000000057,6.59,110,152,120,149,297,324,298,"-4.9","4.9"
84,669214,"Menez, Conner",2021,247,34,0.235,0.235,0.273,0.471,0.317,0.331,0.267,4,17,87.1,8.7,2164,90.9,91.81,5,35,49,0.8999999999999915,6.76,113,156,119,147,298,321,291,"-2.3","2.3"
84,670810,"Gillaspie, Logan",2023,191,44,0.389,0.611,0.385,1,0.597,0.513,0.38,7,18,97.5,12.6,2196,95.6,95.54,9,50,34,-0.09999999999999432,6.33,113,149,118,149,307,326,297,"-2.6","2.6"
84,543238,"Gose, Anthony",2021,115,73,0.111,0.056,0.182,0.167,0.175,0.207,0.154,2,18,79.5,9.1,2439,99.3,99.07,14,54,30,-0.20000000000000284,6.15,109,150,119,148,296,314,291,"2","-2"
84,592222,"Claudio, Alex",2021,587,14.3,0.412,0.412,0.417,0.824,0.549,0.593,0.424,7,17,92.5,5.7,1962,85.4,83.41,3,27,57,-2,5.72,110,154,118,150,304,327,294,"-4.8","4.8"
83,682967,"Sweet, Devin",2023,166,50,0.222,0.167,0.231,0.389,0.37,0.368,0.222,4,18,86.2,6.8,2171,92.9,93.2,6,30,53,0.29999999999999716,6.53,111,148,117,150,298,322,295,"-2.4","2.4"
83,573668,"Minaya, Juan",2022,174,47.7,0.286,0,0.444,0.286,0.331,0.301,0.201,4,14,88.2,21,2219,93.9,94.39,12,38,45,0.5,6.64,111,158,119,150,300,329,288,"0.5","-0.5"
83,642397,"Soto, Gregory",2021,1131,7.3,0.095,0.143,0.167,0.238,0.186,0.178,0.102,2,21,78.8,4,2348,98.2,99.11,19,38,45,0.8999999999999915,6.76,112,152,118,150,294,326,302,"2.3","-2.3"
83,572703,"Bard, Luke",2022,241,34.4,0.188,0.063,0.2,0.25,0.291,0.375,0.287,3,16,91.4,22.9,2570,94,94.09,6,34,49,0.09999999999999432,6.51,112,165,111,152,300,322,295,"-0.5","0.5"
83,663554,"Mize, Casey",2022,169,49.1,0.273,0.364,0.263,0.636,0.403,0.471,0.306,6,22,96,27.3,1951,93.4,94.45,4,38,45,1,7.03,104,152,117,145,302,323,290,"-1.5","1.5"
82,502706,"Holland, Derek",2021,835,9.8,0.417,0.417,0.364,0.833,0.552,0.561,0.409,5,12,97.1,10.1,2296,92.8,92.84,5,34,48,0,6.35,107,152,119,147,295,325,297,"-1.7","1.7"
82,656322,"Coonrod, Sam",2022,236,34.7,0.333,0.083,0.5,0.417,0.374,0.375,0.296,4,12,82.8,13.4,2231,97,97.31,8,44,38,0.29999999999999716,6.51,112,149,115,146,291,324,292,"-1.5","1.5"
82,667376,"Sánchez, Miguel",2022,211,38.9,0.231,0.308,0.182,0.538,0.41,0.393,0.264,3,13,80.8,13.3,2142,94.2,93.83,7,29,53,-0.4000000000000057,6.1,113,152,117,146,296,318,297,"-1.7","1.7"
82,595014,"Treinen, Blake",2021,1095,7.5,0.133,0.067,0.4,0.2,0.176,0.171,0.132,2,15,79.7,27,2419,97.7,96.44,14,39,43,-1.2999999999999972,5.52,118,160,124,152,293,319,300,"1.6","-1.6"
82,621129,"Cody, Kyle",2021,209,39.2,0.364,0.273,0.429,0.636,0.456,0.449,0.339,8,22,96.6,12.4,2059,95.1,95.29,12,44,38,0.20000000000000284,6.52,114,152,119,148,292,312,294,"-1","1"
82,664042,"Lakins Sr., Travis",2022,208,39.4,0.308,0.385,0.333,0.692,0.472,0.453,0.296,4,13,91,36.2,2231,93.9,93.62,8,34,48,-0.30000000000001137,6,108,155,118,148,308,321,290,"-2.7","2.7"
81,642073,"Sherfy, Jimmie",2021,230,35.2,0.188,0.188,0.133,0.375,0.273,0.394,0.302,3,16,88,19.4,2261,94.1,94.11,8,41,40,0,6.22,113,160,117,149,298,317,295,"1.4","-1.4"
81,518858,"Jones, Nate",2021,309,26.2,0.222,0.056,0.235,0.278,0.271,0.39,0.296,4,18,92,19.5,2406,95.5,94.77,14,48,33,-0.7000000000000028,5.83,106,152,116,148,304,321,293,"2.3","-2.3"
80,686730,"Spiers, Carson",2023,291,27.5,0.188,0.25,0.182,0.438,0.327,0.27,0.163,3,16,93.4,38,2296,93.2,93.76,12,39,41,0.5999999999999943,6.56,114,144,122,147,293,324,297,"0.1","-0.1"
80,615698,"Quantrill, Cal",2022,2920,2.7,0.333,0.25,0.273,0.583,0.419,0.52,0.428,4,12,90,12.2,2167,93.5,93.75,2,29,51,0.20000000000000284,6.4,110,155,122,151,293,317,292,"-0.3","0.3"
80,661440,"Llovera, Mauricio",2021,145,55.2,0.294,0.529,0.182,0.824,0.482,0.303,0.191,5,17,95.1,21.8,1980,94.4,94.28,7,40,40,-0.10000000000000853,6.22,112,154,117,150,297,330,291,"-0.9","0.9"
80,687830,"Gipson-Long, Sawyer",2023,336,23.8,0.174,0.13,0.188,0.304,0.275,0.278,0.178,4,23,88.3,29.9,2166,93.6,95.64,7,37,43,2,7.45,115,147,117,150,291,325,297,"2.8","-2.8"
80,657228,"Jewell, Jake",2021,215,37.2,0.5,0.643,0.667,1.143,0.683,0.449,0.282,7,14,84.7,26.2,2082,94.6,95.43,10,35,45,0.8000000000000114,6.67,108,151,120,148,299,325,300,"-7.4","7.4"
80,607179,"Weems, Jordan",2021,134,59.7,0.313,0.563,0.25,0.875,0.533,0.548,0.365,5,16,95,13.8,2170,94.7,94.99,5,39,41,0.29999999999999716,6.58,115,150,119,150,297,325,294,"-4.5","4.5"
80,681432,"Little, Luke",2023,135,59.3,0.308,0.154,0.444,0.462,0.373,0.359,0.291,4,13,94.7,4.9,2191,96.6,98.59,11,29,51,2,7.36,109,151,116,151,305,326,295,"0.6","-0.6"
79,644429,"Severino, Anderson",2022,133,59.4,0.278,0.056,0.357,0.333,0.361,0.362,0.265,5,18,89.6,-3.1,1950,96,95.67,5,31,48,-0.29999999999999716,6.1,108,147,113,143,294,318,293,"0","0"
79,489119,"Miley, Wade",2022,566,14,0.125,0.063,0.154,0.188,0.245,0.318,0.212,2,16,88.7,32.1,2263,89.1,88.78,6,31,48,-0.29999999999999716,6.14,108,156,117,148,300,321,289,"1.5","-1.5"
79,650347,"Madero, Luís",2021,214,36.9,0.35,0.55,0.294,0.9,0.547,0.516,0.336,7,20,91.6,25.5,2274,89.6,90.27,5,31,48,0.7000000000000028,6.82,112,152,120,150,296,320,291,"-5.2","5.2"
79,687922,"Lucas, Easton",2023,148,53.4,0.267,0.067,0.364,0.333,0.311,0.324,0.247,4,15,90,13.1,2097,93.6,93.9,8,36,43,0.30000000000001137,6.54,108,143,112,143,296,325,297,"1.5","-1.5"
79,656232,"Bielak, Brandon",2022,226,35,0.278,0.222,0.308,0.5,0.368,0.324,0.238,5,18,91.3,29.1,2421,93.4,91.8,8,43,36,-1.6000000000000085,5.51,111,156,118,148,289,325,289,"0.9","-0.9"
79,672582,"Zerpa, Angel",2022,159,49.7,0.261,0.13,0.238,0.391,0.315,0.403,0.348,6,23,92.9,12,2111,94.1,92.77,1,34,45,-1.2999999999999972,5.53,111,158,120,149,306,323,297,"0.9","-0.9"
78,593619,"Tapia, Domingo",2021,520,15,0.25,0,0.429,0.25,0.377,0.378,0.231,3,12,85.5,24.9,2326,97.7,96.87,7,33,45,-0.7999999999999972,5.88,104,153,113,142,300,323,299,"1.7","-1.7"
77,656685,"Martin, Brett",2022,750,10.3,0.25,0.107,0.304,0.357,0.261,0.249,0.246,7,28,91.6,0.3,2149,93.5,93.79,4,43,34,0.29999999999999716,6.48,109,151,115,147,299,320,293,"2.9","-2.9"
77,682171,"Murfee, Penn",2023,223,34.5,0.176,0.235,0.167,0.412,0.311,0.359,0.269,3,17,84.2,13.2,2228,87.8,85.61,8,38,39,-2.200000000000003,6.34,110,146,116,145,291,318,293,"0.8","-0.8"
77,669270,"Kuhnel, Joel",2023,195,39.5,0.313,0.125,0.333,0.438,0.396,0.443,0.364,5,16,94.4,21.8,2172,94.2,95.71,10,39,38,1.5,7.09,111,146,121,149,295,326,298,"-0.6","0.6"
77,643316,"Fry, Paul",2022,232,33.2,0.158,0,0.231,0.158,0.235,0.278,0.195,3,19,94.5,-0.7,2320,91.6,91.36,13,39,38,-0.19999999999998863,6.14,108,152,119,146,305,319,292,"2.2","-2.2"
77,661383,"Ortega, Oliver",2021,139,55.4,0.375,0.125,0.4,0.5,0.402,0.274,0.229,9,24,91.8,1.3,2328,96.6,95.74,2,37,40,-0.8999999999999915,5.79,110,154,118,147,303,326,296,"0.2","-0.2"
77,683155,"Estes, Joey",2023,165,46.7,0.35,0.4,0.294,0.75,0.482,0.487,0.33,7,20,94.3,25.1,2318,93.1,92.71,12,48,29,-0.3999999999999915,6.08,114,147,114,151,297,322,293,"-0.7","0.7"
77,660623,"Ynoa, Huascar",2022,147,52.4,0.417,0.333,0.4,0.75,0.546,0.613,0.431,5,12,93,0.2,2007,96.4,95.52,8,39,38,-0.9000000000000057,5.88,103,149,122,147,301,333,299,"0.1","-0.1"
76,663372,"Feltner, Ryan",2021,142,53.5,0.545,0.545,0.5,1.091,0.686,0.496,0.377,6,11,92.2,31.8,2246,92.4,92.87,8,30,46,0.5,6.46,106,151,119,149,284,328,294,"-2.7","2.7"
76,681869,"Dubin, Shawn",2023,172,44.2,0.375,0.313,0.357,0.688,0.474,0.479,0.363,6,16,97.5,26.9,2333,95.2,95.41,8,37,39,0.20000000000000284,6.52,109,149,117,148,300,331,290,"-1.5","1.5"
75,608665,"Graveman, Kendall",2021,871,8.6,0.176,0.059,0.5,0.235,0.255,0.27,0.191,3,17,91.7,22.2,2315,96.3,96.27,18,48,27,0,6.31,112,151,123,150,287,320,297,"0","0"
75,670990,"Ramirez, Yohan",2022,620,12.1,0.25,0.438,0.2,0.688,0.494,0.494,0.288,4,16,90.7,14.8,2235,93.9,94.71,13,34,41,0.7999999999999972,6.87,106,148,112,146,295,319,292,"-2.2","2.2"
75,543548,"Milone, Tommy",2021,241,31.1,0.529,0.647,0.538,1.176,0.703,0.412,0.341,9,17,88.3,10.5,2106,84.2,83.77,3,29,46,-0.4000000000000057,6.09,105,150,117,146,291,319,287,"-4.5","4.5"
75,572971,"Keuchel, Dallas",2022,1165,6.4,0.538,0.692,0.5,1.231,0.746,0.616,0.431,7,13,95.3,18.8,2185,87.9,87.58,4,29,46,-0.30000000000001137,5.87,112,153,124,148,296,322,298,"-5.2","5.2"
74,665734,"Felipe, Angel",2023,271,27.3,0.067,0,0.083,0.067,0.241,0.299,0.145,1,15,85.3,-1.5,2137,95.4,96.59,5,25,49,1.1999999999999886,6.82,114,145,113,151,294,325,301,"1.8","-1.8"
74,657044,"Thompson, Ryan",2021,483,15.3,0.077,0.038,0.222,0.115,0.105,0.218,0.163,2,26,94.7,9.7,2230,92.7,93.29,15,47,27,0.5999999999999943,6.95,105,148,114,145,301,317,289,"3.6","-3.6"
74,543056,"Coulombe, Danny",2022,230,32.2,0.188,0.063,0.176,0.25,0.294,0.357,0.283,3,16,88.4,19.6,2385,91.3,90.51,7,41,33,-0.7999999999999972,5.82,105,154,114,147,301,333,291,"3","-3"
73,642100,"Speier, Gabe",2022,298,24.5,0.455,0.545,0.4,1,0.622,0.5,0.362,5,11,87.8,30.3,2166,93.6,92.91,7,32,41,-0.6999999999999886,5.95,110,156,118,147,301,324,303,"-1.5","1.5"
73,528748,"Castellanos, Humberto",2022,748,9.8,0.333,0.5,0.167,0.833,0.457,0.465,0.318,2,6,90.7,37.7,2139,89.4,88.68,5,29,44,-0.7000000000000028,5.98,114,152,112,149,299,327,304,"-1.3","1.3"
