"pitches","player_id","player_name","year","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp"
227,686752,"Pepiot, Ryan",2023,654,34.7,0.203,0.188,0.222,0.391,0.256,0.261,0.231,13,64,81.8,9.4,2383,86.3,87.04,43,132,95,0.7000000000000028,6.67,116,149,129,152,300,320,298,"1.7","-1.7"
227,592716,"Sampson, Adrian",2022,1694,13.4,0.18,0.08,0.237,0.26,0.243,0.262,0.201,9,50,83.1,6.3,1816,85.1,83.68,29,102,125,-1.3999999999999915,6.31,111,152,117,164,295,321,299,"0","0"
227,607455,"Banda, Anthony",2021,610,37.2,0.255,0.145,0.267,0.4,0.306,0.252,0.207,14,55,88.2,12.3,1780,86.2,85.91,36,125,102,-0.29999999999999716,6.16,110,154,121,147,302,324,295,"1.1","-1.1"
226,621076,"Kaprielian, James",2022,2230,10.1,0.339,0.143,0.378,0.482,0.378,0.322,0.286,19,56,86,2.3,1365,85.2,84.75,28,119,107,-0.5,6.03,114,156,116,151,291,321,302,"-6.8","6.8"
225,663687,"Harris, Hogan",2023,1109,20.3,0.205,0.205,0.241,0.409,0.284,0.287,0.209,9,44,87.1,21.3,1965,80.1,80.26,35,95,130,0.20000000000000284,6.5,108,149,116,147,299,323,291,"-0.2","0.2"
225,663738,"Lynch IV, Daniel",2023,808,27.8,0.125,0.031,0.154,0.156,0.145,0.242,0.207,8,64,83,7.1,1632,84.1,85.12,43,124,101,1,6.92,107,151,120,146,308,327,288,"9.6","-9.6"
225,500779,"Quintana, José",2023,1229,18.3,0.276,0.103,0.326,0.379,0.321,0.319,0.258,16,58,86.1,-1.1,1325,85.9,86.04,32,108,117,0.09999999999999432,6.48,108,149,115,146,301,328,296,"0.5","-0.5"
225,675911,"Strider, Spencer",2023,3100,7.3,0.122,0.061,0.167,0.184,0.183,0.196,0.144,6,49,77.4,7.7,2257,87,88.28,44,99,126,1.2999999999999972,7.07,116,148,121,152,298,325,309,"1.7","-1.7"
225,669060,"Wilson, Bryse",2021,1136,19.8,0.269,0.179,0.276,0.448,0.309,0.378,0.333,18,67,89.4,8.3,1576,86.8,87.55,17,119,106,0.7000000000000028,6.59,108,153,127,149,302,321,295,"-1","1"
224,669211,"Akin, Keegan",2022,1235,18.1,0.25,0.219,0.255,0.469,0.334,0.335,0.249,16,64,83,1.8,1967,84.1,83.48,31,110,114,-0.5999999999999943,6.04,105,154,118,148,305,322,294,"-5.2","5.2"
224,661269,"Gutierrez, Vladimir",2021,1831,12.2,0.141,0.172,0.12,0.313,0.24,0.293,0.209,9,64,84.1,9.2,1660,81.4,82.17,34,118,106,0.7999999999999972,6.71,118,156,120,150,289,320,295,"4.8","-4.8"
224,573009,"Mantiply, Joe",2022,861,26,0.235,0.123,0.266,0.358,0.257,0.257,0.235,19,81,82.2,0.2,1702,82.6,82.37,48,149,75,-0.19999999999998863,6.43,108,151,121,146,301,320,295,"0.1","-0.1"
223,621112,"Blackburn, Paul",2022,1762,12.7,0.308,0.231,0.317,0.538,0.374,0.397,0.337,16,52,88,8.3,1810,86,86.24,30,101,122,0.20000000000000284,6.33,115,156,117,148,294,320,301,"-0.8","0.8"
223,663455,"Pilkington, Konnor",2022,1039,21.5,0.193,0.123,0.22,0.316,0.242,0.24,0.201,11,57,86.1,-0.5,1742,84.4,84.6,35,105,118,0.19999999999998863,6.37,105,152,115,147,301,318,289,"-3.3","3.3"
222,642758,"Acevedo, Domingo",2022,1005,22.1,0.143,0.127,0.146,0.27,0.192,0.252,0.224,9,63,84.6,4.4,1867,86.8,86.1,40,135,87,-0.7000000000000028,5.93,112,153,117,147,297,320,298,"7.9","-7.9"
221,680694,"Bradish, Kyle",2023,2639,8.4,0.259,0.111,0.255,0.37,0.299,0.359,0.287,14,54,89.6,-2.4,1383,90.8,90.95,10,88,133,0.20000000000000284,6.28,112,147,116,151,291,320,298,"0.5","-0.5"
221,641778,"Lauer, Eric",2021,1956,11.3,0.227,0.136,0.205,0.364,0.259,0.414,0.349,10,44,94.6,7.4,1481,86.6,80.95,13,83,138,-5.599999999999994,6.06,106,153,117,146,305,323,296,"-0.5","0.5"
221,571948,"Milner, Hoby",2022,1088,20.3,0.236,0.145,0.255,0.382,0.26,0.26,0.255,13,55,85,7.7,1783,81.3,81.3,32,102,119,0,6.51,105,152,118,146,298,317,294,"0.6","-0.6"
221,661309,"Martínez, Adrián",2023,943,23.4,0.323,0.113,0.404,0.435,0.354,0.367,0.31,20,62,90.4,11.5,2287,82.7,82.42,38,127,94,-0.29999999999999716,6.03,113,146,117,150,298,323,295,"-1.9","1.9"
221,458681,"Lynn, Lance",2023,3167,7,0.302,0.07,0.371,0.372,0.326,0.27,0.229,13,43,82.8,20.1,1804,84.9,84.7,29,98,123,-0.20000000000000284,6.62,116,147,119,152,294,320,301,"-1.1","1.1"
220,571510,"Boyd, Matthew",2023,1178,18.7,0.245,0.122,0.297,0.367,0.294,0.277,0.229,12,49,87.1,18.6,1890,80.2,80.29,44,113,107,0.09999999999999432,6.38,108,151,116,143,307,326,287,"-1.8","1.8"
220,676596,"Fleming, Josh",2023,759,29,0.352,0.155,0.333,0.507,0.367,0.345,0.316,25,71,90.6,-2,1663,82.9,83.31,18,117,103,0.3999999999999915,6.72,99,150,121,145,304,323,295,"-3.4","3.4"
219,471911,"Carrasco, Carlos",2021,889,24.6,0.283,0.151,0.325,0.434,0.338,0.322,0.26,15,53,82.9,-4.4,1215,87.3,87.82,37,116,103,0.5,6.47,114,161,115,150,300,326,300,"-3","3"
219,519242,"Sale, Chris",2023,1670,13.1,0.304,0.161,0.32,0.464,0.327,0.326,0.292,17,56,82.5,1.2,1992,86.1,86.04,37,116,103,-0.09999999999999432,6.41,106,150,116,147,295,328,287,"-0.8","0.8"
219,666129,"Garrett, Braxton",2023,2479,8.8,0.286,0.041,0.333,0.327,0.275,0.309,0.313,14,49,86.7,-1.8,1458,84.1,84.39,35,107,112,0.30000000000001137,6.48,108,151,118,148,305,320,292,"1","-1"
219,656302,"Cease, Dylan",2021,2957,7.4,0.205,0.103,0.333,0.308,0.236,0.195,0.157,8,39,80.5,23,1641,78.1,78.28,41,86,133,0.20000000000000284,6.27,112,152,111,148,299,319,295,"3.5","-3.5"
218,621249,"Underwood Jr., Duane",2022,1004,21.7,0.191,0.128,0.276,0.319,0.267,0.271,0.2,9,47,86.8,5.2,1502,89.6,90.01,47,106,112,0.4000000000000057,6.48,107,151,117,149,302,322,299,"-1.3","1.3"
217,502202,"Boxberger, Brad",2021,1074,20.2,0.212,0.135,0.22,0.346,0.285,0.327,0.258,11,52,82.8,9.2,1303,82.5,78.76,25,101,116,-3.700000000000003,5.68,110,156,119,148,300,324,300,"0.2","-0.2"
217,571578,"Corbin, Patrick",2022,2623,8.3,0.38,0.18,0.378,0.56,0.417,0.417,0.358,19,50,87,10.2,1629,82.4,83.24,34,102,115,0.7999999999999972,6.82,111,152,119,147,303,319,292,"-5.4","5.4"
217,676051,"Heuer, Codi",2021,1049,20.7,0.17,0,0.29,0.17,0.175,0.166,0.148,9,53,80,4.8,2267,87.2,88.84,59,125,92,1.5999999999999943,7.28,106,148,114,147,297,319,296,"5.2","-5.2"
216,669674,"Long, Sam",2022,739,29.2,0.186,0.339,0.14,0.525,0.316,0.309,0.227,11,59,84.3,12.3,1946,84.3,83.97,38,120,96,-0.29999999999999716,6.07,106,151,116,146,298,320,293,"-2.5","2.5"
216,543475,"Lyles, Jordan",2021,2964,7.3,0.227,0.159,0.216,0.386,0.27,0.309,0.282,10,44,84.6,4.9,1595,86.4,87.01,23,93,123,0.5999999999999943,6.66,118,162,122,146,300,328,301,"1.1","-1.1"
216,666201,"Manoah, Alek",2023,1689,12.8,0.273,0.159,0.297,0.432,0.316,0.356,0.307,12,44,87.6,13.4,2055,86.3,86.48,20,100,116,0.20000000000000284,6.83,111,146,115,149,284,326,290,"-2.6","2.6"
213,600921,"Machado, Andrés",2023,774,27.5,0.196,0.036,0.256,0.232,0.224,0.317,0.27,11,56,82.4,-4,1715,89.7,90.73,29,116,97,1,6.84,117,145,117,146,301,327,303,"5.6","-5.6"
213,621368,"Hearn, Taylor",2021,1726,12.3,0.279,0.186,0.262,0.465,0.353,0.414,0.315,12,43,87.1,11.8,1730,86.9,84.69,16,84,129,-2.200000000000003,6.32,111,151,122,146,304,324,292,"-4.3","4.3"
212,606160,"Montero, Rafael",2022,1093,19.4,0.133,0.05,0.163,0.183,0.161,0.233,0.192,8,60,87.8,-0.3,2056,91.1,90.55,21,89,123,-0.5999999999999943,6.13,118,156,121,151,291,325,297,"6.2","-6.2"
210,547942,"Kim, Kwang Hyun",2021,1784,11.8,0.246,0.211,0.244,0.456,0.32,0.313,0.241,14,57,79.6,-2.4,1604,80.4,81.14,28,101,109,0.6999999999999886,6.68,109,154,122,147,301,320,294,"-2.1","2.1"
210,519043,"Moore, Matt",2022,1248,16.8,0.111,0.028,0.19,0.139,0.167,0.222,0.143,4,36,85.6,19,2020,85,84.17,53,116,94,-0.7999999999999972,6.2,106,153,118,146,302,321,293,"4.2","-4.2"
209,621112,"Blackburn, Paul",2023,1875,11.1,0.143,0.143,0.16,0.286,0.226,0.322,0.221,5,35,87.5,8.3,1688,86,85.98,42,107,102,0,6.39,111,143,115,151,292,325,297,"3.8","-3.8"
209,605488,"Springs, Jeffrey",2021,751,27.8,0.146,0.073,0.227,0.22,0.214,0.227,0.165,6,41,78.1,2.2,1476,84,84.07,41,85,124,0.09999999999999432,6.45,107,152,117,149,306,319,287,"1.7","-1.7"
209,605164,"Bundy, Dylan",2021,1524,13.7,0.288,0.153,0.333,0.441,0.34,0.33,0.267,17,59,88.6,1.4,1547,83.2,83.05,32,115,94,-0.10000000000000853,6.07,118,163,119,152,300,326,304,"-5.6","5.6"
208,542960,"Brach, Brad",2021,579,35.9,0.229,0.042,0.297,0.271,0.254,0.254,0.222,11,48,84.3,0.8,1908,86.1,85.27,40,103,105,-0.7999999999999972,5.81,114,152,116,146,294,318,289,"-2.9","2.9"
208,657756,"Seabold, Connor",2023,1562,13.3,0.204,0.061,0.244,0.265,0.221,0.287,0.271,10,49,82.4,4.9,1895,80.6,81.01,20,88,120,0.4000000000000057,6.33,116,146,122,150,301,330,303,"-0.7","0.7"
206,607455,"Banda, Anthony",2022,551,37.4,0.4,0.18,0.5,0.58,0.428,0.314,0.26,20,50,84.6,14.5,1748,86.6,86.43,22,108,98,-0.19999999999998863,6.25,106,152,116,148,303,323,296,"-8.3","8.3"
206,641329,"Baker, Bryan",2022,1181,17.4,0.044,0,0.1,0.044,0.081,0.123,0.085,2,45,83.1,10.6,1913,84,84.19,23,61,145,0.20000000000000284,6.47,111,157,115,150,301,322,297,"3.9","-3.9"
206,605135,"Bassitt, Chris",2023,3139,6.6,0.189,0.162,0.171,0.351,0.226,0.265,0.239,7,37,87.6,24.7,1932,84.1,84.11,10,99,107,0,6.33,107,148,120,147,290,325,288,"3.1","-3.1"
205,605540,"Woodruff, Brandon",2023,1043,19.7,0.098,0.02,0.143,0.118,0.105,0.179,0.162,5,51,79.3,19.7,2005,85.8,86.42,38,100,105,0.6000000000000085,6.73,116,149,117,149,297,324,300,"5","-5"
205,608331,"Fried, Max",2023,1244,16.5,0.232,0.054,0.371,0.286,0.24,0.212,0.206,13,56,83.1,-3.2,1453,86.2,85.55,40,106,99,-0.6000000000000085,6.55,110,151,121,147,312,323,297,"3.7","-3.7"
205,663738,"Lynch IV, Daniel",2021,1257,16.3,0.368,0.289,0.375,0.658,0.443,0.272,0.23,14,38,83.6,15.7,1720,84.7,85.06,34,102,103,0.3999999999999915,6.5,105,156,117,144,304,325,296,"-8","8"
204,656638,"Lange, Alex",2022,1046,19.5,0.118,0.029,0.19,0.147,0.162,0.189,0.139,4,34,82.9,6.6,1699,89.7,90.06,51,91,113,0.3999999999999915,6.49,112,161,118,148,302,330,297,"2.9","-2.9"
204,642048,"Saucedo, Tayler",2023,789,25.9,0.208,0.083,0.273,0.292,0.235,0.22,0.205,10,48,82,-6.2,2203,86,86.56,40,104,100,0.5999999999999943,6.78,106,150,121,144,297,320,289,"0.5","-0.5"
204,670046,"Rosenberg, Kenny",2023,543,37.6,0.258,0.177,0.318,0.435,0.329,0.297,0.218,16,62,87.5,14.3,1545,80.6,79.53,36,120,84,-1.0999999999999943,5.58,111,151,120,148,300,327,299,"-1.2","1.2"
203,592351,"Gray, Jon",2021,2537,8,0.263,0.316,0.219,0.579,0.356,0.362,0.308,10,38,86.5,4.7,1454,87.6,88.08,16,84,119,0.5,6.43,116,152,118,152,297,331,306,"-1.6","1.6"
202,682847,"Ortiz, Luis L.",2023,1462,13.8,0.205,0,0.273,0.205,0.233,0.264,0.213,9,44,88.2,2.6,1626,89.7,90.64,30,89,113,0.8999999999999915,6.88,110,147,113,150,296,321,299,"-0.1","0.1"
202,650893,"Cabrera, Génesis",2021,1195,16.9,0.163,0.163,0.132,0.326,0.231,0.294,0.232,7,43,82.5,5.5,1766,89.7,89.27,36,105,97,-0.4000000000000057,5.92,108,152,120,147,300,319,294,"4.2","-4.2"
202,663804,"Kowar, Jackson",2023,568,35.6,0.364,0.091,0.444,0.455,0.395,0.356,0.316,16,44,85,9.7,2387,86.6,86.55,26,102,100,0,6.23,111,147,121,148,291,323,292,"-1.5","1.5"
201,621345,"Minter, A.J.",2022,1111,18.1,0.102,0,0.167,0.102,0.09,0.165,0.155,5,49,81,4.9,1650,87.6,87.44,27,88,113,-0.19999999999998863,6.21,111,154,123,150,312,323,293,"5.8","-5.8"
201,571656,"Farmer, Buck",2022,855,23.5,0.25,0.05,0.313,0.3,0.315,0.315,0.236,10,40,86.9,-9.8,1678,88.7,87.34,25,88,113,-1.4000000000000057,6.03,114,147,117,146,289,318,295,"-1.6","1.6"
200,679525,"Marsh, Alec",2023,1342,14.9,0.346,0.308,0.375,0.654,0.45,0.39,0.299,18,52,88.8,10.7,1736,87,87.24,26,97,103,0.20000000000000284,6.37,114,145,119,149,286,319,294,"-8.3","8.3"
200,642528,"Loáisiga, Jonathan",2021,1085,18.4,0.167,0.15,0.222,0.317,0.229,0.206,0.165,10,60,82.7,6.4,1931,90,90.18,45,112,88,0.20000000000000284,6.52,112,156,118,147,295,324,290,"-0.1","0.1"
199,694363,"Shuster, Jared",2023,864,23,0.26,0.24,0.256,0.5,0.376,0.348,0.241,13,50,84.8,15.5,1513,82.2,83.05,32,96,103,0.8999999999999915,6.7,109,152,121,147,316,324,293,"-4.4","4.4"
196,667463,"King, John",2023,527,37.2,0.308,0.096,0.333,0.404,0.309,0.281,0.246,16,52,85.3,-0.8,1536,84.1,83.6,30,101,95,-0.5,5.97,110,150,119,145,306,324,297,"-2.2","2.2"
196,425794,"Wainwright, Adam",2021,3068,6.4,0.255,0.128,0.261,0.383,0.271,0.262,0.247,12,47,86.5,7.5,1715,82.7,83.25,16,84,112,0.5,6.5,121,162,108,150,298,324,304,"1.6","-1.6"
196,656420,"Feyereisen, J.P.",2021,987,19.9,0.145,0.113,0.205,0.258,0.219,0.258,0.189,9,62,88.3,3.2,1592,87.6,86.42,43,107,89,-1.1999999999999886,5.91,107,160,121,150,299,324,298,"0.9","-0.9"
195,642203,"Widener, Taylor",2021,1217,16,0.191,0.17,0.219,0.362,0.284,0.309,0.212,9,47,84.9,16.4,1713,85.6,86.15,26,80,115,0.5,6.68,109,153,117,151,296,327,299,"-0.6","0.6"
195,694297,"Pfaadt, Brandon",2023,1612,12.1,0.409,0.318,0.469,0.727,0.483,0.414,0.362,18,44,91.4,13.4,1954,86.7,87.58,31,93,102,0.8999999999999915,6.85,115,147,117,151,297,319,297,"-8.1","8.1"
195,643377,"Jax, Griffin",2021,1394,14,0.333,0.361,0.3,0.694,0.448,0.398,0.31,12,36,88.4,5.6,1636,85.6,85.28,24,97,98,-0.29999999999999716,5.96,112,165,119,151,298,329,295,"-9.1","9.1"
194,608032,"Estévez, Carlos",2021,1007,19.3,0.265,0.041,0.325,0.306,0.261,0.217,0.206,13,49,88.1,8.1,1594,88.7,89.12,25,94,100,0.3999999999999915,6.4,111,148,116,149,299,330,309,"4.3","-4.3"
192,641927,"Ober, Bailey",2021,1476,13,0.258,0.161,0.26,0.419,0.3,0.347,0.3,16,62,84.3,15.3,1862,84.7,86.36,21,114,78,1.7000000000000028,7.28,109,163,116,151,297,331,295,"-1","1"
192,592351,"Gray, Jon",2022,2062,9.3,0.178,0.089,0.171,0.267,0.241,0.295,0.221,8,45,89.4,13.4,1455,88.7,88.86,10,88,104,0.20000000000000284,6.51,115,152,116,150,294,321,297,"2.8","-2.8"
192,663804,"Kowar, Jackson",2021,631,30.4,0.298,0.298,0.379,0.596,0.414,0.351,0.245,14,47,90.6,17.7,2413,86.2,85.77,29,85,107,-0.4000000000000057,5.98,106,156,119,147,302,323,308,"-10.6","10.6"
191,571710,"Givens, Mychal",2022,1026,18.6,0.22,0.146,0.292,0.366,0.293,0.292,0.202,9,41,84.9,-4.3,2066,82.1,79.94,25,87,104,-2.1999999999999886,5.74,110,154,118,155,296,324,297,"0.8","-0.8"
191,656212,"Barnes, Charlie",2021,655,29.2,0.323,0.169,0.328,0.492,0.362,0.358,0.295,21,65,88.5,13.9,1721,79.3,78.25,19,115,76,-1,5.55,102,152,116,148,299,333,293,"-3.7","3.7"
191,433589,"Petit, Yusmeiro",2021,1082,17.7,0.175,0.222,0.143,0.397,0.251,0.301,0.235,11,63,81.5,20.5,1751,80.8,82.21,31,111,80,1.4000000000000057,7.12,111,148,114,153,292,326,307,"4.4","-4.4"
190,642545,"Barria, Jaime",2023,1350,14.1,0.227,0.023,0.313,0.25,0.22,0.276,0.262,10,44,83.2,17.9,1536,84.6,84.32,29,83,107,-0.29999999999999716,6.19,115,146,120,150,296,328,305,"0.6","-0.6"
190,666277,"Soriano, George",2023,883,21.5,0.22,0.1,0.278,0.32,0.258,0.286,0.249,11,50,89.1,2.7,2035,88.9,89.39,28,85,105,0.5,6.64,110,147,118,149,300,317,297,"-1.3","1.3"
189,547943,"Ryu, Hyun Jin",2023,830,22.8,0.276,0.172,0.292,0.448,0.338,0.307,0.265,16,58,84.4,10.4,1481,78.1,78.6,26,104,85,0.5,6.7,103,151,121,146,292,325,282,"-4.4","4.4"
189,425794,"Wainwright, Adam",2022,3133,6,0.222,0.167,0.206,0.389,0.271,0.311,0.274,8,36,86.3,3.5,1764,82.2,82.5,13,72,117,0.29999999999999716,6.42,122,160,107,152,297,322,304,"0.6","-0.6"
189,686752,"Pepiot, Ryan",2022,737,25.6,0.107,0.036,0.176,0.143,0.196,0.227,0.133,3,28,86.4,22,2374,86.8,87.29,20,69,120,0.5,6.62,112,158,127,150,294,316,297,"0.7","-0.7"
189,676664,"Sears, JP",2022,1079,17.5,0.2,0.091,0.217,0.291,0.237,0.305,0.245,11,55,89.3,18.1,1878,82.7,82.11,15,88,101,-0.6000000000000085,6.3,106,150,117,147,303,323,290,"4.6","-4.6"
188,543243,"Gray, Sonny",2023,2818,6.7,0.27,0.135,0.286,0.405,0.308,0.321,0.3,10,37,89.8,11.3,1715,87.9,88.51,12,69,119,0.5999999999999943,6.61,115,145,116,152,295,326,298,"-1.9","1.9"
187,571578,"Corbin, Patrick",2023,2922,6.4,0.29,0.355,0.316,0.645,0.415,0.367,0.282,9,31,80.7,14.9,1563,81.2,82.07,28,70,117,0.8999999999999915,6.85,110,150,117,144,309,330,303,"-6.4","6.4"
187,596133,"Weaver, Luke",2022,721,25.9,0.306,0.061,0.405,0.367,0.296,0.264,0.25,15,49,87.3,4.5,1664,86.9,83.63,29,100,87,-3.3000000000000114,5.75,111,153,121,148,298,323,298,"-0.7","0.7"
187,605182,"Clevinger, Mike",2022,1931,9.7,0.2,0.257,0.154,0.457,0.321,0.309,0.198,7,35,81.4,-0.3,1554,86.3,87.33,28,86,101,1,6.94,117,166,114,153,289,316,300,"-3.6","3.6"
187,642701,"Santana, Dennis",2021,909,20.6,0.293,0.146,0.407,0.439,0.329,0.228,0.202,12,41,84.3,15.2,2199,87.5,86.24,39,98,89,-1.2999999999999972,6.18,114,158,124,148,297,320,295,"-4.7","4.7"
187,694813,"Stone, Gavin",2023,547,34.2,0.24,0.24,0.263,0.48,0.323,0.34,0.294,12,50,88.6,9,1533,85.8,86.26,46,111,76,0.5,6.55,115,149,123,151,295,319,295,"-1.9","1.9"
186,570632,"Ureña, José",2023,771,24.1,0.225,0.175,0.273,0.4,0.297,0.243,0.192,9,40,82.2,9.7,1700,87.4,87.82,23,88,98,0.3999999999999915,6.51,115,145,112,148,294,331,297,"-3.6","3.6"
186,571656,"Farmer, Buck",2021,726,25.6,0.263,0.184,0.32,0.447,0.356,0.375,0.268,10,38,90.1,5.7,1604,87.7,87.22,28,84,102,-0.5,5.93,110,156,124,149,298,326,298,"-3.6","3.6"
185,667463,"King, John",2022,749,24.7,0.196,0.039,0.238,0.235,0.206,0.251,0.241,10,51,83.3,0,1638,80.7,80,31,100,85,-0.7000000000000028,5.88,110,151,115,145,299,319,292,"1.2","-1.2"
184,598286,"Ramirez, Nick",2023,658,28,0.23,0.049,0.28,0.279,0.224,0.248,0.244,14,61,83.4,15.2,1582,79.1,78.31,35,116,68,-0.7999999999999972,5.81,109,149,119,147,299,325,285,"0.5","-0.5"
184,592866,"Williams, Trevor",2022,1407,13.1,0.308,0.077,0.367,0.385,0.33,0.306,0.247,12,39,84.6,9.4,1797,84.4,85.32,16,66,118,0.8999999999999915,6.86,112,155,120,150,297,328,302,"-4.6","4.6"
184,664199,"Clarke, Taylor",2022,859,21.4,0.316,0.132,0.355,0.447,0.339,0.257,0.232,12,38,90.2,4.4,1536,89,88.74,26,92,92,-0.29999999999999716,6.06,111,156,117,149,301,323,303,"-1.7","1.7"
184,446372,"Kluber, Corey",2021,1338,13.8,0.191,0.021,0.3,0.213,0.187,0.213,0.195,9,47,82,12.4,1638,84.7,84.93,39,97,87,0.20000000000000284,6.56,112,157,122,147,296,325,292,"4.9","-4.9"
183,656849,"Peterson, David",2021,1122,16.3,0.19,0.119,0.216,0.31,0.252,0.307,0.254,8,42,82.8,6,1922,83.9,84.97,18,84,99,1.0999999999999943,7.05,108,151,112,148,303,328,298,"-1.4","1.4"
182,663903,"Singer, Brady",2022,2376,7.7,0.235,0.118,0.258,0.353,0.265,0.449,0.387,8,34,89.7,9.1,2229,86.9,87.36,5,55,127,0.5,6.61,114,160,114,151,295,326,308,"1.3","-1.3"
182,669920,"Alexander, Jason",2022,1160,15.7,0.289,0.289,0.286,0.578,0.398,0.329,0.253,13,45,83.4,7.6,1806,81.5,81.5,24,82,100,0,6.37,115,152,122,146,295,317,299,"-4.6","4.6"
182,642092,"Smith, Riley",2021,1071,17,0.311,0.262,0.294,0.574,0.365,0.355,0.298,19,61,85.3,6.9,1938,86.5,86.38,13,107,75,-0.09999999999999432,6.33,112,151,116,151,303,333,305,"-2.4","2.4"
181,666159,"Manning, Matt",2021,1421,12.7,0.293,0.195,0.282,0.488,0.346,0.41,0.358,12,41,93.7,2,1394,87.5,88.67,9,75,106,1.2000000000000028,6.91,110,160,115,150,293,324,301,"-0.7","0.7"
181,605347,"López, Jorge",2022,1161,15.6,0.205,0.068,0.3,0.273,0.242,0.213,0.179,9,44,88,2.7,1699,90,89.92,32,88,93,-0.09999999999999432,6.33,110,157,114,149,300,324,295,"2.1","-2.1"
181,656629,"Kopech, Michael",2023,2430,7.4,0.133,0.167,0.136,0.3,0.212,0.298,0.211,4,30,85.2,-0.4,1794,88.7,89.72,19,56,125,1,6.88,117,148,111,149,295,322,301,"-2.3","2.3"
181,500779,"Quintana, José",2021,1240,14.6,0.342,0.132,0.5,0.474,0.396,0.381,0.294,13,38,89.9,2.7,1289,86.7,86.86,29,79,102,0.20000000000000284,6.47,107,153,117,148,305,325,295,"-7.3","7.3"
180,571800,"Hutchison, Drew",2022,1759,10.2,0.286,0.31,0.3,0.595,0.394,0.355,0.288,12,42,87.6,8.1,1738,86.5,85.96,19,79,101,-0.5,6.01,111,157,114,146,297,329,296,"-3","3"
179,518516,"Bumgarner, Madison",2021,2294,7.8,0.302,0.17,0.28,0.472,0.328,0.294,0.266,16,53,88.3,9.9,1434,83.8,84.12,14,95,84,0.29999999999999716,6.61,108,154,121,147,298,326,293,"-3.4","3.4"
179,656354,"Davis, Austin",2022,1118,16,0.3,0.05,0.462,0.35,0.303,0.238,0.218,12,40,78.5,0.4,1896,86.3,86.46,35,91,88,0.20000000000000284,6.39,105,150,120,147,287,325,292,"-2.7","2.7"
179,621383,"Banks, Tanner",2022,897,20,0.213,0.064,0.237,0.277,0.223,0.272,0.25,10,47,88.1,2.9,1778,84.9,84.7,17,92,87,-0.20000000000000284,5.96,107,151,115,145,299,324,296,"-2","2"
178,605397,"Musgrove, Joe",2022,2834,6.3,0.212,0.115,0.244,0.327,0.24,0.229,0.214,11,52,81.3,-2.9,1972,86.5,85.95,24,93,85,-0.5,5.99,116,167,118,153,291,320,303,"-0.8","0.8"
178,572971,"Keuchel, Dallas",2023,658,27.1,0.327,0.145,0.34,0.473,0.348,0.341,0.314,18,55,83.2,0.8,1681,80.3,80.16,20,102,76,-0.09999999999999432,6.08,109,150,119,145,300,330,291,"-3.4","3.4"
178,571948,"Milner, Hoby",2023,1027,17.3,0.255,0.039,0.295,0.294,0.239,0.281,0.282,13,51,85.2,12.3,1664,81.1,81.69,22,93,85,0.6000000000000085,6.82,106,150,118,146,300,323,295,"1.4","-1.4"
177,489119,"Miley, Wade",2022,566,31.3,0.255,0.118,0.308,0.373,0.287,0.275,0.246,13,51,83.3,-2.2,1835,81.4,81,34,91,86,-0.4000000000000057,6.15,105,152,115,145,306,323,290,"-2.8","2.8"
177,453281,"LeBlanc, Wade",2021,794,22.3,0.283,0.109,0.325,0.391,0.305,0.307,0.288,13,46,82.9,7,1498,79.5,78.95,30,91,86,-0.5999999999999943,6.14,109,153,122,147,303,323,296,"-1.1","1.1"
177,686218,"Sheehan, Emmet",2023,1031,17.2,0.178,0.156,0.316,0.333,0.254,0.199,0.148,8,45,86.7,7,2014,82.9,83.36,39,82,95,0.5,6.55,117,148,124,153,295,319,298,"0.9","-0.9"
177,605507,"Thompson, Zach",2022,2080,8.5,0.36,0.34,0.333,0.7,0.466,0.458,0.355,18,50,87.4,8.8,1864,85.7,85.68,24,94,83,0,6.23,109,150,114,149,300,320,300,"-11.7","11.7"
176,656271,"Burke, Brock",2022,1330,13.2,0.244,0.089,0.324,0.333,0.249,0.226,0.211,11,45,82,7.8,1991,88.1,88.99,34,101,75,0.9000000000000057,6.88,110,152,117,146,305,321,291,"0","0"
176,605397,"Musgrove, Joe",2023,1550,11.4,0.267,0.067,0.414,0.333,0.279,0.235,0.212,12,45,88.9,7.5,2093,87.1,86.79,39,96,80,-0.29999999999999716,6.11,115,148,115,152,285,320,295,"2","-2"
175,605135,"Bassitt, Chris",2022,2886,6.1,0.316,0.263,0.313,0.579,0.405,0.329,0.279,12,38,86.2,14.9,1824,85.4,84.71,11,63,112,-0.7000000000000028,6.22,113,158,119,149,298,327,302,"-4.4","4.4"
174,605288,"Houser, Adrian",2022,1848,9.4,0.194,0.161,0.227,0.355,0.273,0.269,0.193,6,31,82.3,13.7,1547,85.4,85.91,22,72,102,0.5,6.61,115,153,121,144,294,319,298,"-3.4","3.4"
